VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,     "probe1"     ,     "probe2"     ,     "probe3"     ,     "probe4"     ,     "probe5"     ,     "probe6"     ,     "probe7"     ,     "probe8"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoW]"  ,  "relrms[RhoE]"  
         52,           0,          28,      -8.490684921,      -5.909971263,      -6.201938936,      -6.199691885,      -3.097503746,       362.5755528,       1.581072856,  -8.686257608e-05,  -9.644102485e-05,   5.701948771e-09,  -0.0006629222909,   0.0005746895323,       1.581072856,  -9.644102485e-05,  -8.686257608e-05,  -5.493900913e-05,              -0.0,       40557.34887,        43627.6496,       47181.47714,         50778.298,       53228.57723,       55454.05065,       58223.99776,        62218.0783,      -4.053659376,      -4.197609695,      -3.976976846,      -3.975797222,      -4.211701596
         53,           0,          27,      -8.473142168,      -5.856059759,      -6.166518037,      -6.162755821,      -3.065004705,       362.5755528,       1.585992258,  -4.808030493e-05,  -6.772802789e-05,   6.385570657e-09,  -0.0004670528668,    0.000397537153,       1.585992258,  -6.772802789e-05,  -4.808030493e-05,  -3.031559876e-05,              -0.0,       40076.00734,        43124.7165,       46716.91402,       50449.76638,       53007.90782,       55323.77676,       58162.96678,       62032.62202,       -4.04355967,      -4.150765092,      -3.949431428,      -3.945590369,      -4.186699576
         54,           0,          27,      -8.471528073,      -5.865093869,      -6.184473298,      -6.180404343,      -3.071587577,       362.5755528,       1.588711955,   5.574540597e-06,  -3.996543036e-05,   6.882023493e-09,  -0.0001805077709,   0.0002179736253,       1.588711955,  -3.996543036e-05,   5.574540597e-06,   3.508842858e-06,              -0.0,       39568.07291,       42579.72301,       46153.13421,        50017.7742,        52700.3992,       55124.57784,       58087.05388,       61912.27494,      -4.047283856,      -4.163835003,      -3.973387907,      -3.968971739,      -4.197985014
         55,           0,          27,      -8.464197709,      -5.863305972,      -6.190121964,      -6.187238726,      -3.075075479,       362.5755528,       1.590753738,   4.447257813e-05,  -1.434170781e-05,   1.020039962e-08,   3.888331208e-05,   3.119262406e-05,       1.590753738,  -1.434170781e-05,   4.447257813e-05,   2.795692196e-05,              -0.0,       39093.10747,       42032.01616,       45511.26334,       49486.07532,       52302.81653,       54849.11223,       57964.48524,       61809.77671,      -4.043851053,      -4.164558798,      -3.983722037,      -3.980729938,      -4.204666269
         56,           0,          28,      -8.494883774,      -5.926701764,      -6.249562206,      -6.248532544,      -3.118644049,       362.5755528,       1.594865541,   8.005011934e-05,   1.063310669e-05,    1.12181881e-08,   0.0002474387304,  -0.0001591759379,       1.594865541,   1.063310669e-05,   8.005011934e-05,   5.019239384e-05,              -0.0,       38712.01718,       41524.85008,        44826.7159,       48875.36676,       51828.78535,       54507.71011,       57787.14395,       61690.35855,      -4.077181548,      -4.229171353,      -4.047387375,       -4.04561623,      -4.250018003
         57,           0,          28,      -8.497396969,      -5.955944985,       -6.25535211,      -6.256124556,      -3.128772486,       362.5755528,       1.603742323,   0.0001030843979,   2.442368104e-05,   1.200848236e-08,   0.0003941590668,  -0.0002897186772,       1.603742323,   2.442368104e-05,   0.0001030843979,   6.427740693e-05,              -0.0,       38465.08091,       41090.93437,       44137.44085,       48211.60146,       51297.50765,       54115.33708,       57560.15147,       61531.60519,      -4.080333245,      -4.256559943,      -4.056135641,      -4.055689678,      -4.259400844
         58,           0,          27,      -8.479186825,      -5.937010411,      -6.211809235,      -6.213181176,      -3.109872662,       362.5755528,        1.61855321,   0.0001289596367,   1.962612044e-05,   1.192670903e-08,   0.0005574928946,  -0.0003083878341,        1.61855321,   1.962612044e-05,   0.0001289596367,   7.967587093e-05,              -0.0,       38362.75992,        40744.9919,       43477.68254,       47520.56658,       50726.71229,       53683.48664,       57291.40625,       61323.27007,      -4.060438116,      -4.232186043,      -4.014124116,      -4.013903439,      -4.236999656
         59,           0,          27,      -8.523115789,       -5.98826237,      -6.234901605,      -6.235619681,      -3.155920452,       362.5755528,       1.638649746,   0.0001460505907,    1.54297291e-05,   9.581394429e-09,   0.0006674113303,  -0.0003164239296,       1.638649746,    1.54297291e-05,   0.0001460505907,   8.912862011e-05,              -0.0,       38386.03358,       40485.60154,       42874.22785,       46827.50167,       50131.67788,       53220.31934,        56986.6406,       61062.27609,      -4.101118255,      -4.276291456,      -4.037569323,      -4.035990925,       -4.27775662
         60,           0,          26,      -8.521911576,      -5.971909845,      -6.205402157,       -6.20539253,      -3.152902179,       362.5755528,        1.66177631,   0.0001600819788,   1.908935239e-05,    1.16727763e-08,   0.0007516820123,  -0.0003457964858,        1.66177631,   1.908935239e-05,   0.0001600819788,   9.633184553e-05,              -0.0,       38494.65031,       40298.57145,       42345.99146,       46158.58804,       49528.17628,       52735.02868,       56648.55796,       60753.73383,      -4.095205414,      -4.251305909,       -4.00753752,      -4.004623991,      -4.268090548
         61,           0,          25,      -8.508568573,      -5.946158655,      -6.173004416,      -6.172693075,      -3.138699552,       362.5755528,       1.685171755,   0.0001637806527,   2.027678251e-05,   1.503482714e-08,   0.0007780329435,   -0.000344517449,       1.685171755,   2.027678251e-05,   0.0001637806527,   9.718929375e-05,              -0.0,       38642.63302,       40168.16032,       41905.20436,       45539.98646,       48935.60239,        52242.4908,       56282.29817,       60404.49093,      -4.076685103,      -4.216797922,      -3.974191195,       -3.97077581,      -4.246486674
         62,           0,          25,      -8.533956581,      -5.974419934,      -6.198245102,      -6.197566897,      -3.165210962,       362.5755528,       1.706291447,   0.0001701377693,   3.910058378e-05,   1.642429797e-08,   0.0008115833016,   -0.000427131492,       1.706291447,   3.910058378e-05,   0.0001701377693,    9.97120214e-05,              -0.0,       38787.48184,       40081.27406,        41563.2976,       44994.48996,       48377.11481,       51764.36294,       55900.57091,       60021.73525,      -4.096515688,      -4.235436492,      -3.998479881,      -3.993899948,      -4.265375059
         63,           0,          25,      -8.547659789,       -5.99073817,      -6.223356413,      -6.222412272,      -3.177739795,       362.5755528,       1.723088012,   0.0001708121648,   6.256346978e-05,   1.429301818e-08,   0.0008156013107,  -0.0005339417185,       1.723088012,   6.256346978e-05,   0.0001708121648,   9.913142201e-05,              -0.0,       38896.45904,       40031.92018,       41328.80863,        44537.0657,       47875.15904,       51324.17944,       55523.46713,       59619.25114,      -4.103935562,      -4.240806356,      -4.021798393,      -4.016035932,      -4.269055566
         64,           0,          25,      -8.558429347,      -6.001908982,      -6.247953199,      -6.246700247,      -3.189341853,       362.5755528,       1.734227737,   0.0001623060889,   8.827058572e-05,    1.53643656e-08,   0.0007729737193,  -0.0006543631097,       1.734227737,   8.827058572e-05,   0.0001623060889,   9.358983563e-05,              -0.0,       38948.89602,       40025.05353,       41213.92095,        44180.3931,       47444.41129,       50938.51825,       55173.19846,       59216.66713,      -4.107824915,      -4.239477535,      -4.043613009,      -4.036743098,      -4.270789832
         65,           0,          25,      -8.571409357,       -6.01344083,      -6.269809818,      -6.268073387,      -3.208812241,       362.5755528,       1.739467521,   0.0001482433019,   9.988678831e-05,   1.326718089e-08,   0.0006980430054,  -0.0007035011011,       1.739467521,   9.988678831e-05,   0.0001482433019,   8.522338022e-05,              -0.0,       38940.16784,       40080.56945,       41231.61476,       43932.18222,       47093.00673,       50610.76844,       54866.20326,       58836.25483,      -4.113922053,      -4.238732784,      -4.062701568,      -4.054546251,       -4.28036973
         66,           0,          24,      -8.527056638,      -5.959273142,      -6.226595216,      -6.224605384,      -3.172169416,       362.5755528,       1.739915773,   0.0001246496968,    9.65757905e-05,   8.758872955e-09,   0.0005687727619,  -0.0006818971733,       1.739915773,    9.65757905e-05,   0.0001246496968,   7.164122468e-05,              -0.0,       38884.39271,       40228.66144,       41394.55494,       43797.14362,       46822.41026,       50328.20019,       54602.10838,       58510.00256,      -4.063503743,      -4.174115327,      -4.017028913,       -4.00845262,      -4.235071225
         67,           0,          24,      -8.535588415,      -5.968684423,      -6.237478795,      -6.235601646,      -3.192841897,       362.5755528,       1.737483374,   9.085993966e-05,   6.678524183e-05,    5.79635098e-09,   0.0003810939865,  -0.0005212167084,       1.737483374,   6.678524183e-05,   9.085993966e-05,   5.229399085e-05,              -0.0,       38813.69807,       40491.24464,       41700.88872,       43777.60032,       46628.81264,       50069.34976,       54363.16871,       58251.60284,      -4.066584792,       -4.17416354,      -4.025407218,      -4.016921436,      -4.248157742
         68,           0,          24,       -8.53331752,      -5.969544704,      -6.241085201,       -6.23979623,      -3.197189908,       362.5755528,       1.733624166,   2.840695895e-05,   5.716816459e-06,   2.333130776e-09,    3.24789616e-05,  -0.0001984114456,       1.733624166,   5.716816459e-06,   2.840695895e-05,   1.638588081e-05,              -0.0,       38772.34081,       40864.68029,       42128.15884,       43869.50089,       46503.35651,       49813.30407,       54119.58736,       58050.85641,      -4.058949048,      -4.165866883,      -4.025993873,      -4.018680103,      -4.245128068
         69,           0,          25,      -8.568429605,      -6.023096745,      -6.294112514,       -6.29296698,      -3.233417202,       362.5755528,       1.728702676,  -4.776524513e-05,  -8.896008233e-05,   1.634263479e-09,  -0.0003896875404,   0.0003117459816,       1.728702676,  -8.896008233e-05,  -4.776524513e-05,  -2.763068849e-05,              -0.0,       38799.18286,       41318.15157,       42631.72607,       44062.83981,       46434.09175,        49547.0841,       53842.09616,       57904.81524,      -4.088722697,      -4.210441673,       -4.07579827,      -4.069524563,      -4.273949958
         70,           0,          25,      -8.545548009,      -6.004365962,      -6.283033012,      -6.281288227,      -3.205807606,       362.5755528,       1.722292141,  -0.0001306997224,  -0.0001924385016,  -1.334794179e-09,  -0.0008366711745,   0.0008660985064,       1.722292141,  -0.0001924385016,  -0.0001306997224,  -7.588708055e-05,              -0.0,       38919.80039,       41786.68639,       43156.85268,       44337.81163,       46406.73925,        49269.5333,       53512.57196,       57800.78544,      -4.060640496,      -4.182643213,       -4.06090723,       -4.05502169,      -4.238974968
         71,           0,          26,      -8.567565598,      -6.051056248,       -6.32453581,      -6.322379498,       -3.22668469,       362.5755528,       1.713783994,  -0.0002203012098,  -0.0002729219589,  -5.099502213e-10,   -0.001303713202,    0.001297685893,       1.713783994,  -0.0002729219589,  -0.0002203012098,  -0.0001285466608,              -0.0,       39135.14409,       42192.97681,       43643.31193,       44671.22319,       46412.14702,         48993.631,       53133.02285,       57754.15234,      -4.077612348,      -4.220288045,      -4.098400975,       -4.09277446,      -4.252673509
         72,           0,          26,      -8.545964054,      -6.047390159,      -6.315753875,       -6.31313526,      -3.205521151,       362.5755528,       1.702892428,  -0.0003271941993,  -0.0003224071497,  -1.216736329e-09,   -0.001863751273,    0.001572973951,       1.702892428,  -0.0003224071497,  -0.0003271941993,  -0.0001921402632,              -0.0,       39430.82993,       42477.62266,       44042.64246,       45035.17801,       46447.84957,       48744.62222,       52723.75076,       57782.42987,      -4.051187854,      -4.207836172,      -4.085962567,      -4.080067762,      -4.224623623
         73,           0,          27,      -8.565360885,      -6.117877316,      -6.357582447,      -6.354478171,      -3.228756428,       362.5755528,       1.689393143,  -0.0004213564222,  -0.0003234208766,  -4.724274379e-09,   -0.002344579805,    0.001591304582,       1.689393143,  -0.0003234208766,  -0.0004213564222,  -0.0002494128876,              -0.0,       39779.08713,       42626.50537,       44336.13169,       45397.64838,        46514.8186,       48549.18196,       52307.90395,        57934.7824,      -4.065946772,      -4.269865755,      -4.124076638,      -4.117763311,      -4.241112313
