VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,    "probe_u1"    ,    "probe_u2"    ,    "probe_u3"    ,    "probe_u4"    ,    "probe_u5"    ,    "probe_v1"    ,    "probe_v2"    ,    "probe_v3"    ,    "probe_v4"    ,    "probe_v5"    ,    "probe_w1"    ,    "probe_w2"    ,    "probe_w3"    ,    "probe_w4"    ,    "probe_w5"    ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoW]"  ,  "relrms[RhoE]"  
         42,           0,          42,      -8.612575827,      -6.259006266,      -6.566389594,      -6.168417899,      -3.309330859,       362.5755528,       1.595339369,  -1.388493146e-05,  -0.0001408055219,   4.463495503e-09,  -5.422694595e-05,   0.0007624397714,       1.595339369,  -0.0001408055219,  -1.388493146e-05,  -8.703434347e-06,              -nan,       297.1330261,       311.0696482,       319.1496461,       327.0955596,       335.3540198,      -11.05909527,      -16.76923137,      -19.84070011,      -22.58880045,      -23.35820055,     0.04140095114,     -0.2963678665,     0.04842216913,      0.4472002207,     -0.1856043459,      -4.030144556,      -4.335920239,      -4.235776109,      -3.837206825,       -4.24285744
         43,           0,          41,      -8.586136789,      -6.300031044,      -6.582026527,      -6.577282093,      -3.282801067,       362.5755528,       1.583870811,  -4.353599683e-05,  -0.0001327041306,   5.567981277e-09,  -0.0002048517411,   0.0007146096147,       1.583870811,  -0.0001327041306,  -4.353599683e-05,   -2.74870883e-05,              -nan,       291.4341572,       306.8056779,       315.6053343,       324.1288424,       333.1229984,      -11.30367208,      -17.08192713,       -20.2228197,      -23.06728446,      -24.05329204,     0.02666748201,     -0.3193129753,     0.05013528462,       0.449385691,     -0.1995015721,      -4.022308701,      -4.412133699,      -4.259990791,      -4.254547149,      -4.243088034
         44,           0,          38,       -8.58775338,      -6.332106924,      -6.559529625,       -6.55671759,      -3.267388604,       362.5755528,        1.57591118,  -6.600485526e-05,  -0.0001380653563,   6.069147687e-09,  -0.0003268924288,   0.0007424165312,        1.57591118,  -0.0001380653563,  -6.600485526e-05,  -4.188361381e-05,              -nan,       285.6816266,       302.4113596,        311.849013,       320.8806452,       330.4323906,      -11.53498278,      -17.33964028,      -20.54720216,      -23.50197825,      -24.73290725,     0.01199500818,      -0.336049748,     0.05628482418,       0.440033518,     -0.2154239769,      -4.043017706,      -4.477103979,      -4.247370787,      -4.243749957,      -4.253919585
         45,           0,          33,      -8.557457663,      -6.241126959,      -6.439033705,      -6.437380728,      -3.226245528,       362.5755528,       1.570061045,  -8.855643627e-05,  -0.0001504746481,   6.068816577e-09,  -0.0004586979999,   0.0008076575871,       1.570061045,  -0.0001504746481,  -8.855643627e-05,  -5.640318035e-05,              -nan,       280.3443401,       298.2724299,       308.2212162,        317.681656,       327.5911793,      -11.75483089,      -17.54201116,      -20.82674871,      -23.90593222,      -25.35150687,    0.000257350392,       -0.34211596,     0.07037617065,      0.4207978671,     -0.2320950547,      -4.031209432,      -4.415704912,      -4.138044348,      -4.135152149,      -4.237176269
         46,           0,          32,      -8.555855046,      -6.199119605,        -6.3953204,      -6.393471966,      -3.222443116,       362.5755528,       1.565450547,  -0.0001208123909,   -0.000163873345,   6.202602912e-09,  -0.0006512472025,   0.0008850797507,       1.565450547,   -0.000163873345,  -0.0001208123909,  -7.717419832e-05,              -nan,       275.8301849,       294.7125849,       305.0147188,       314.8228396,       324.9273849,       -11.9353096,      -17.67011141,      -21.06208934,      -24.29500193,      -25.88884039,   -0.008716906619,     -0.3342127036,     0.09376175359,      0.3947058224,     -0.2465776268,      -4.046575783,      -4.398686232,      -4.105954624,      -4.102551332,      -4.254826421
         47,           0,          32,      -8.542231689,      -6.162454675,      -6.356904027,      -6.354144801,      -3.212719566,       362.5755528,       1.562075849,  -0.0001439454794,  -0.0001662696453,   6.324102338e-09,  -0.0008047432988,   0.0009126312151,       1.562075849,  -0.0001662696453,  -0.0001439454794,  -9.215012158e-05,              -nan,       272.3791251,       291.9053678,        302.393783,       312.4875768,       322.6887574,      -12.02085603,      -17.69464046,      -21.24584727,      -24.67068055,      -26.34617472,    -0.01983037113,     -0.3129597113,       0.126401909,      0.3665572919,     -0.2579484678,      -4.048345017,      -4.383461817,      -4.079279508,      -4.075274602,      -4.263737293
         48,           0,          32,      -8.530485255,      -6.140616016,      -6.360652348,      -6.358319056,      -3.202070022,       362.5755528,       1.560745554,  -0.0001542973178,  -0.0001632299442,   6.052966092e-09,  -0.0008970790552,   0.0009157851822,       1.560745554,  -0.0001632299442,  -0.0001542973178,  -9.886128938e-05,              -nan,       270.0171438,       289.8319906,       300.3646267,       310.7128598,       320.9913872,      -11.94802449,      -17.58937888,      -21.35885063,      -25.01574773,      -26.72806152,     -0.0419498048,     -0.2807829634,      0.1601002927,      0.3383044984,     -0.2645037151,      -4.051165443,      -4.380772367,      -4.094876205,      -4.091849815,      -4.270475906
         49,           0,          31,      -8.527640103,      -6.091370071,      -6.367544365,      -6.365666724,      -3.186161267,       362.5755528,       1.562436813,  -0.0001536412015,  -0.0001575380855,   5.201917791e-09,  -0.0009298125653,   0.0009044912085,       1.562436813,  -0.0001575380855,  -0.0001536412015,  -9.833434556e-05,              -nan,       268.5676366,       288.3097565,       298.7925146,       309.4011093,       319.8047266,      -11.67549395,      -17.34197785,      -21.37356288,      -25.28222112,      -27.03114661,     -0.0853359722,      -0.243832124,      0.1896034948,      0.3117891379,     -0.2673286935,      -4.061270066,      -4.347486159,       -4.11297457,      -4.111542155,      -4.269237786
         50,           0,          29,      -8.495719082,      -5.983094161,      -6.303875501,      -6.302810178,      -3.133271241,       362.5755528,       1.567346237,  -0.0001445874007,  -0.0001405355483,   3.199649966e-09,  -0.0009173325225,   0.0008225602354,       1.567346237,  -0.0001405355483,  -0.0001445874007,  -9.224981515e-05,              -nan,       267.7238143,       287.0607942,       297.4614369,       308.3580076,       318.9772603,      -11.20214848,      -16.94964509,      -21.24375409,      -25.39093959,      -27.22536889,     -0.1569957947,     -0.2070244638,      0.2091453005,      0.2869934213,     -0.2687120034,      -4.040478165,      -4.251774644,      -4.059581134,      -4.060442192,      -4.228527072
         51,           0,          29,      -8.508657123,      -5.972047349,       -6.26671395,      -6.265719933,      -3.132065708,       362.5755528,       1.574292822,  -0.0001288189219,  -0.0001175076189,   3.755348195e-09,  -0.0008649704636,   0.0006977851531,       1.574292822,  -0.0001175076189,  -0.0001288189219,  -8.182653195e-05,              -nan,       267.1454365,       285.8087107,       296.1476724,       307.3530341,       318.2902909,      -10.55831359,       -16.4084959,      -20.90332425,      -25.24570282,      -27.26269983,       -0.25495375,     -0.1700657127,      0.2165436451,      0.2626741693,     -0.2712795503,      -4.062939852,      -4.250908788,      -4.032287554,      -4.033597214,      -4.237404087
         52,           0,          28,      -8.490684921,      -5.909971263,      -6.201938936,      -6.199691885,      -3.097503746,       362.5755528,       1.581072856,  -8.686257608e-05,  -9.644102485e-05,   5.701948771e-09,  -0.0006629222909,   0.0005746895323,       1.581072856,  -9.644102485e-05,  -8.686257608e-05,  -5.493900913e-05,              -nan,       266.5583384,       284.3727253,       294.6927918,       306.1849728,       317.5251693,      -9.799480122,      -15.71092336,      -20.28330648,      -24.77217867,      -27.09771476,     -0.3658829405,     -0.1331302041,      0.2125074189,       0.236364518,     -0.2769451268,      -4.053659376,      -4.197609695,      -3.976976846,      -3.975797222,      -4.211701596
         53,           0,          27,      -8.473142168,      -5.856059759,      -6.166518037,      -6.162755821,      -3.065004705,       362.5755528,       1.585992258,  -4.808030493e-05,  -6.772802789e-05,   6.385570657e-09,  -0.0004670528668,    0.000397537153,       1.585992258,  -6.772802789e-05,  -4.808030493e-05,  -3.031559876e-05,              -nan,       265.8247766,       282.7212063,       293.0447143,       304.7300711,       316.5222551,      -8.993782341,      -14.85683077,      -19.34393497,      -23.94510964,      -26.70416658,      -0.468840681,    -0.09372790437,      0.2014154236,      0.2087014761,     -0.2868424163,       -4.04355967,      -4.150765092,      -3.949431428,      -3.945590369,      -4.186699576
         54,           0,          27,      -8.471528073,      -5.865093869,      -6.184473298,      -6.180404343,      -3.071587577,       362.5755528,       1.588711955,   5.574540597e-06,  -3.996543036e-05,   6.882023493e-09,  -0.0001805077709,   0.0002179736253,       1.588711955,  -3.996543036e-05,   5.574540597e-06,   3.508842858e-06,              -nan,       264.9656703,       280.9695707,       291.2586895,       302.9624131,       315.2060126,       -8.21012506,      -13.86519391,      -18.10487425,       -22.8037443,      -26.08883243,     -0.5424608207,    -0.05035736286,      0.1880129949,      0.1842371166,     -0.3014112259,      -4.047283856,      -4.163835003,      -3.973387907,      -3.968971739,      -4.197985014
         55,           0,          27,      -8.464197709,      -5.863305972,      -6.190121964,      -6.187238726,      -3.075075479,       362.5755528,       1.590753738,   4.447257813e-05,  -1.434170781e-05,   1.020039962e-08,   3.888331208e-05,   3.119262406e-05,       1.590753738,  -1.434170781e-05,   4.447257813e-05,   2.795692196e-05,              -nan,       264.1310425,       279.3253821,       289.4586943,       300.9358291,       313.5808451,      -7.509341666,      -12.78850351,      -16.66330744,      -21.45051518,      -25.28048291,     -0.5704259505,   -0.005920070778,      0.1755541431,      0.1697744073,     -0.3184871913,      -4.043851053,      -4.164558798,      -3.983722037,      -3.980729938,      -4.204666269
         56,           0,          28,      -8.494883774,      -5.926701764,      -6.249562206,      -6.248532544,      -3.118644049,       362.5755528,       1.594865541,   8.005011934e-05,   1.063310669e-05,    1.12181881e-08,   0.0002474387304,  -0.0001591759379,       1.594865541,   1.063310669e-05,   8.005011934e-05,   5.019239384e-05,              -nan,       263.5195965,       278.0047274,       287.7831924,       298.7509016,       311.7027602,      -6.938452357,      -11.72198686,      -15.18246346,       -20.0325013,      -24.33131515,     -0.5497438938,     0.03052634351,      0.1647124911,      0.1716417115,     -0.3314926393,      -4.077181548,      -4.229171353,      -4.047387375,       -4.04561623,      -4.250018003
         57,           0,          28,      -8.497396969,      -5.955944985,       -6.25535211,      -6.256124556,      -3.128772486,       362.5755528,       1.603742323,   0.0001030843979,   2.442368104e-05,   1.200848236e-08,   0.0003941590668,  -0.0002897186772,       1.603742323,   2.442368104e-05,   0.0001030843979,   6.427740693e-05,              -nan,       263.2796067,       277.1527534,       286.3389583,       296.5205247,       309.6447365,       -6.54738098,       -10.7940211,      -13.85088138,      -18.71958464,      -23.30725384,     -0.4818700087,     0.04716492468,      0.1509444603,      0.1930087977,     -0.3346490649,      -4.080333245,      -4.256559943,      -4.056135641,      -4.055689678,      -4.259400844
         58,           0,          27,      -8.479186825,      -5.937010411,      -6.211809235,      -6.213181176,      -3.109872662,       362.5755528,        1.61855321,   0.0001289596367,   1.962612044e-05,   1.192670903e-08,   0.0005574928946,  -0.0003083878341,        1.61855321,   1.962612044e-05,   0.0001289596367,   7.967587093e-05,              -nan,       263.4322122,       276.8077891,       285.1750813,       294.3520816,       307.4811787,      -6.409047172,      -10.14726119,      -12.85067419,      -17.66814944,      -22.27896292,     -0.3808376475,     0.02905476482,      0.1302892321,      0.2315100586,     -0.3251496962,      -4.060438116,      -4.232186043,      -4.014124116,      -4.013903439,      -4.236999656
         59,           0,          27,      -8.523115789,       -5.98826237,      -6.234901605,      -6.235619681,      -3.155920452,       362.5755528,       1.638649746,   0.0001460505907,    1.54297291e-05,   9.581394429e-09,   0.0006674113303,  -0.0003164239296,       1.638649746,    1.54297291e-05,   0.0001460505907,   8.912862011e-05,              -nan,       263.8439444,       276.8999878,       284.2872001,       292.3346617,       305.2872443,      -6.618151249,      -9.922842386,      -12.32801743,      -16.99476345,      -21.32153708,     -0.2742724027,    -0.03301165724,      0.1044779186,      0.2816042638,     -0.3063504592,      -4.101118255,      -4.276291456,      -4.037569323,      -4.035990925,       -4.27775662
