VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoE]"  
         93,           0,          99,      -4.548862964,      -2.764939213,      -3.108305609,       1.602763128,       1.688793622,     -0.4051730271,                 0,                 0,                 0,     -0.5672706167,       1.688793622,     -0.4051730271,                 0,     -0.2399186152,       4.635078585,      -1.117991574,      -2.417882839,      -2.415748005,     -0.9976910645
         94,           0,          99,      -4.525471802,      -2.748856338,      -3.082954998,       1.625680591,        1.68183813,     -0.4090887045,                 0,                 0,                 0,     -0.5661042328,        1.68183813,     -0.4090887045,                 0,     -0.2432390473,       4.597692424,      -1.097979062,      -2.406849868,      -2.390584984,     -0.9785698509
         95,           0,          99,      -4.510302643,      -2.736939799,      -3.067259078,       1.638876453,       1.671907974,     -0.4158268944,                 0,                 0,                 0,     -0.5634630824,       1.671907974,     -0.4158268944,                 0,     -0.2487139847,       4.542173152,       -1.08575863,       -2.39990305,      -2.374980497,     -0.9689052567
         96,           0,          99,      -4.502793078,      -2.728992912,      -3.060659348,       1.643435392,        1.65903972,      -0.425851845,                 0,                 0,                 0,     -0.5592992798,        1.65903972,      -0.425851845,                 0,     -0.2566857441,       4.473279751,      -1.081316406,       -2.39672057,      -2.368900115,     -0.9679821389
         97,           0,          99,      -4.501072831,      -2.723676404,      -3.060950293,       1.642215256,       1.643243403,     -0.4390054501,                 0,                 0,                 0,     -0.5536000748,       1.643243403,     -0.4390054501,                 0,      -0.267157896,       4.587212527,      -1.082941249,      -2.396226325,      -2.370531692,     -0.9731271043
         98,           0,          99,      -4.502720642,      -2.719360522,      -3.065127573,       1.638716758,       1.624597248,     -0.4544601163,                 0,                 0,                 0,     -0.5464045087,       1.624597248,     -0.4544601163,                 0,     -0.2797370961,       4.515090266,      -1.088414288,      -2.396936527,      -2.376371363,     -0.9808717295
         99,           0,          99,       -4.50555966,      -2.714965219,      -3.070328357,       1.635785481,       1.603365609,     -0.4709573071,                 0,                 0,                 0,     -0.5378381943,       1.603365609,     -0.4709573071,                 0,     -0.2937304532,        4.30728611,      -1.095398555,      -2.397744189,       -2.38410623,     -0.9884250244
        100,           0,          99,      -4.508133178,      -2.710298231,       -3.07458747,       1.634747471,       1.579999269,      -0.487178849,                 0,                 0,                 0,     -0.5281153878,       1.579999269,      -0.487178849,                 0,     -0.3083411863,       4.472018773,      -1.102191313,      -2.398305677,      -2.391779609,     -0.9942840713
        101,           0,          99,      -4.509761883,      -2.705777227,      -3.077098547,       1.635392614,       1.555006887,     -0.5021181681,                 0,                 0,                 0,     -0.5175045327,       1.555006887,     -0.5021181681,                 0,     -0.3229041441,       4.445295921,      -1.107942329,       -2.39864682,      -2.397732877,     -0.9983810599
        102,           0,          99,      -4.510268586,      -2.701945222,      -3.077963699,        1.63671229,       1.528798025,     -0.5152724983,                 0,                 0,                 0,      -0.506273118,       1.528798025,     -0.5152724983,                 0,     -0.3370441942,       4.481281471,      -1.112388857,      -2.399236255,        -2.4012658,      -1.001407208
        103,           0,          99,      -4.509664722,      -2.699108437,      -3.077637569,       1.637758141,        1.50147368,     -0.5265400557,                 0,                 0,                 0,     -0.4945633916,        1.50147368,     -0.5265400557,                 0,     -0.3506821749,       4.513605893,      -1.115475511,      -2.400616106,      -2.402708052,      -1.004184219
        104,           0,          99,      -4.508070818,      -2.697297168,      -3.076546812,       1.638049474,        1.47306604,     -0.5361191398,                 0,                 0,                 0,     -0.4824480591,        1.47306604,     -0.5361191398,                 0,     -0.3639477969,       4.576848967,      -1.117420135,      -2.403066113,      -2.402901739,      -1.007504853
        105,           0,          99,      -4.505847016,      -2.696462269,      -3.075081766,        1.63745395,       1.443842943,     -0.5443372911,                 0,                 0,                 0,     -0.4700164636,       1.443842943,     -0.5443372911,                 0,     -0.3770058881,       4.552395316,      -1.118579231,      -2.406417722,      -2.402435191,      -1.011684749
        106,           0,          99,      -4.503703884,      -2.696690611,       -3.07379447,       1.635831699,       1.414345458,     -0.5514771456,                 0,                 0,                 0,     -0.4573857902,       1.414345458,     -0.5514771456,                 0,      -0.389916864,       4.549927416,      -1.119769221,      -2.410565254,      -2.402156265,      -1.016915398
        107,           0,          99,      -4.502566425,      -2.698231688,      -3.073467253,       1.632832954,       1.385302747,     -0.5577040153,                 0,                 0,                 0,     -0.4447206692,       1.385302747,     -0.5577040153,                 0,     -0.4025863781,       4.699117378,      -1.121781056,      -2.415627697,      -2.403007415,       -1.02331197
        108,           0,          99,      -4.503224254,      -2.701289977,      -3.074900859,       1.628023237,       1.357485603,     -0.5630747967,                 0,                 0,                 0,     -0.4322572809,       1.357485603,     -0.5630747967,                 0,     -0.4147924629,       4.564238806,      -1.125594355,      -2.422230378,      -2.405526438,      -1.031291467
        109,           0,          99,      -4.505999338,      -2.705792752,       -3.07858463,       1.621195818,       1.331614824,     -0.5676376616,                 0,                 0,                 0,     -0.4203266046,       1.331614824,     -0.5676376616,                 0,     -0.4262776679,       4.552490253,      -1.131392117,      -2.430295751,      -2.410340207,      -1.041157152
        110,           0,          99,       -4.51063943,      -2.711304904,      -3.084488059,       1.612579969,       1.308241031,     -0.5714931118,                 0,                 0,                 0,     -0.4092925878,       1.308241031,     -0.5714931118,                 0,     -0.4368408408,       4.715197491,      -1.138927001,      -2.439310646,      -2.417624825,      -1.052807537
        111,           0,          99,      -4.516447559,      -2.717140626,      -3.092086175,       1.602817105,       1.287635251,     -0.5747853438,                 0,                 0,                 0,     -0.3994274272,       1.287635251,     -0.5747853438,                 0,     -0.4463883256,       4.658503396,      -1.147537567,      -2.448792814,      -2.427315081,      -1.065780979
